CNPJ_Companhia;Nome_Companhia;Data_Referencia;Versao;Codigo_CVM;Categoria;Tipo;Data_Entrega;Tipo_Apresentacao;Motivo_Reapresentacao;Protocolo_Entrega;Link_Download,,,,,,
45.453.214/0001-51;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2024-09-01;1;20346;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-10-08;AP - Apresentação;;020346IPE010920240104557301-77;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289508&numSequencia=814234&numVersao=1,,,,,,
45.453.214/0001-51;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2024-10-01;1;20346;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-11-07;AP - Apresentação;;020346IPE011020240104560306-12;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1299623&numSequencia=824349&numVersao=1,,,,,,
45.736.131/0001-70;UNIDAS LOCADORA S.A.;2024-02-01;1;27162;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-05;AP - Apresentação;;027162IPE010220240104554003-65;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1279166&numSequencia=803892&numVersao=1,,,,,,
45.736.131/0001-70;UNIDAS LOCADORA S.A.;2024-03-01;1;27162;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-05;AP - Apresentação;;027162IPE010320240104554003-30;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1279167&numSequencia=803893&numVersao=1,,,,,,
45.736.131/0001-70;UNIDAS LOCADORA S.A.;2024-04-01;1;27162;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-05;AP - Apresentação;;027162IPE010420240104554003-60;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1279168&numSequencia=803894&numVersao=1,,,,,,
45.736.131/0001-70;UNIDAS LOCADORA S.A.;2024-05-01;1;27162;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-05;AP - Apresentação;;027162IPE010520240104554003-40;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1279169&numSequencia=803895&numVersao=1,,,,,,
45.736.131/0001-70;UNIDAS LOCADORA S.A.;2024-06-01;1;27162;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-05;AP - Apresentação;;027162IPE010620240104554003-43;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1279171&numSequencia=803897&numVersao=1,,,,,,
45.736.131/0001-70;UNIDAS LOCADORA S.A.;2024-07-01;1;27162;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-05;AP - Apresentação;;027162IPE010720240104554003-38;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1279178&numSequencia=803904&numVersao=1,,,,,,
45.736.131/0001-70;UNIDAS LOCADORA S.A.;2024-08-01;2;27162;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-05;RE - Reapresentação Espontânea;Correção da quantidade de ações;027162IPE010820240204554003-01;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1279180&numSequencia=803906&numVersao=2,,,,,,
45.736.131/0001-70;UNIDAS LOCADORA S.A.;2024-09-01;1;27162;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-10-10;AP - Apresentação;;027162IPE010920240104557506-53;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1290307&numSequencia=815033&numVersao=1,,,,,,
45.736.131/0001-70;UNIDAS LOCADORA S.A.;2024-10-01;1;27162;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-11-08;AP - Apresentação;;027162IPE011020240104560402-54;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1301037&numSequencia=825763&numVersao=1,,,,,,
45.987.245/0001-92;BAHEMA EDUCACAO S.A.;2024-01-01;2;701;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-05-09;RE - Reapresentação Espontânea;Correção de erro imaterial - duas notas do fundo Potenza de venda de ações foram lançadas em duplicidade - em dezembro (data do pregão) e em janeiro (data da liquidação) gerando um erro de soma. Divulgamos anteriormente que o Fundo ficou com 10.700 ações, quando o correto seria 14.900. Não houve prejuízo nas informações divulgadas a acionistas e ao mercado.;000701IPE010120240204533003-91;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1235993&numSequencia=760719&numVersao=2,,,,,
45.987.245/0001-92;BAHEMA EDUCACAO S.A.;2024-02-01;1;701;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-03-07;AP - Apresentação;;000701IPE010220240104535803-98;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1204444&numSequencia=729170&numVersao=1,,,,,,
45.987.245/0001-92;BAHEMA EDUCACAO S.A.;2024-03-01;1;701;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-04-08;AP - Apresentação;;000701IPE010320240104539003-75;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1219381&numSequencia=744107&numVersao=1,,,,,,
45.987.245/0001-92;BAHEMA EDUCACAO S.A.;2024-04-01;1;701;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-05-09;AP - Apresentação;;000701IPE010420240104542107-20;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1236003&numSequencia=760729&numVersao=1,,,,,,
45.987.245/0001-92;BAHEMA EDUCACAO S.A.;2024-04-01;2;701;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-08-30;RE - Reapresentação Espontânea;Atualização de formulário com inclusão de controlador a pedido da B3;000701IPE010420240204542107-20;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1277508&numSequencia=802234&numVersao=2,,,,,,
45.987.245/0001-92;BAHEMA EDUCACAO S.A.;2024-05-01;1;701;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-06-07;AP - Apresentação;;000701IPE010520240104545004-31;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1247722&numSequencia=772448&numVersao=1,,,,,,
45.987.245/0001-92;BAHEMA EDUCACAO S.A.;2024-06-01;1;701;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-07-04;AP - Apresentação;;000701IPE010620240104547704-38;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1256861&numSequencia=781587&numVersao=1,,,,,,
45.987.245/0001-92;BAHEMA EDUCACAO S.A.;2024-06-01;2;701;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-08-09;RE - Reapresentação Espontânea;Recebimento de algumas notas de junho para o Fundo Mint, Jorge Brihy e Potenza.;000701IPE010620240204547704-38;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1269846&numSequencia=794572&numVersao=2,,,,,
45.987.245/0001-92;BAHEMA EDUCACAO S.A.;2024-07-01;1;701;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-08-09;AP - Apresentação;;000701IPE010720240104551304-42;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1269861&numSequencia=794587&numVersao=1,,,,,,
45.987.245/0001-92;BAHEMA EDUCACAO S.A.;2024-08-01;1;701;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-09;AP - Apresentação;;000701IPE010820240104554403-79;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1280219&numSequencia=804945&numVersao=1,,,,,,
45.987.245/0001-92;BAHEMA EDUCACAO S.A.;2024-09-01;1;701;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-10-07;AP - Apresentação;;000701IPE010920240104557204-05;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289214&numSequencia=813940&numVersao=1,,,,,,
45.987.245/0001-92;BAHEMA EDUCACAO S.A.;2024-10-01;1;701;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-11-07;AP - Apresentação;;000701IPE011020240104560303-99;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1300050&numSequencia=824776&numVersao=1,,,,,,
46.573.272/0001-81;PORTO SAÚDE PARTICIPAÇÕES S.A.;2024-07-01;1;27618;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-08-20;AP - Apresentação;;027618IPE010720240104552404-32;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1274150&numSequencia=798876&numVersao=1,,,,,,
46.573.272/0001-81;PORTO SAÚDE PARTICIPAÇÕES S.A.;2024-08-01;1;27618;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-10;AP - Apresentação;;027618IPE010820240104554504-84;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1281045&numSequencia=805771&numVersao=1,,,,,,
46.573.272/0001-81;PORTO SAÚDE PARTICIPAÇÕES S.A.;2024-09-01;1;27618;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-10-10;AP - Apresentação;;027618IPE010920240104557502-38;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1290404&numSequencia=815130&numVersao=1,,,,,,
47.508.411/0001-56;COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO;2024-01-01;1;14826;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-02-08;AP - Apresentação;;014826IPE010120240104533003-26;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1191439&numSequencia=716165&numVersao=1,,,,,,
47.508.411/0001-56;COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO;2024-02-01;1;14826;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-03-08;AP - Apresentação;;014826IPE010220240104535903-91;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1205280&numSequencia=730006&numVersao=1,,,,,,
47.508.411/0001-56;COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO;2024-03-01;1;14826;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-04-10;AP - Apresentação;;014826IPE010320240104539203-94;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1220588&numSequencia=745314&numVersao=1,,,,,,
47.508.411/0001-56;COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO;2024-04-01;1;14826;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-05-10;AP - Apresentação;;014826IPE010420240104542206-87;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1236267&numSequencia=760993&numVersao=1,,,,,,
47.508.411/0001-56;COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO;2024-04-01;2;14826;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-05-31;RE - Reapresentação Espontânea;Informações enviadas pelo conselheiro após o envio do relatório de abril/24;014826IPE010420240204542206-87;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1244593&numSequencia=769319&numVersao=2,,,,,,
47.508.411/0001-56;COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO;2024-05-01;1;14826;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-06-10;AP - Apresentação;;014826IPE010520240104545303-71;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1248351&numSequencia=773077&numVersao=1,,,,,,
47.508.411/0001-56;COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO;2024-05-01;2;14826;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-06-21;RE - Reapresentação Espontânea;Ajuste após eleição de novo conselheiro;014826IPE010520240204545303-71;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1252413&numSequencia=777139&numVersao=2,,,,,,
47.508.411/0001-56;COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO;2024-06-01;1;14826;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-07-10;AP - Apresentação;;014826IPE010620240104548302-79;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1258410&numSequencia=783136&numVersao=1,,,,,,
47.508.411/0001-56;COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO;2024-07-01;1;14826;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-08-07;AP - Apresentação;;014826IPE010720240104551104-87;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1268290&numSequencia=793016&numVersao=1,,,,,,
47.508.411/0001-56;COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO;2024-08-01;1;14826;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-10;AP - Apresentação;;014826IPE010820240104554501-40;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1280633&numSequencia=805359&numVersao=1,,,,,,
47.508.411/0001-56;COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO;2024-09-01;1;14826;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-10-10;AP - Apresentação;;014826IPE010920240104557503-70;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1290491&numSequencia=815217&numVersao=1,,,,,,
47.508.411/0001-56;COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO;2024-10-01;1;14826;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-11-08;AP - Apresentação;;014826IPE011020240104560402-16;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1300985&numSequencia=825711&numVersao=1,,,,,,
47.509.120/0001-82;BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;2024-01-01;1;19640;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-02-08;AP - Apresentação;;019640IPE010120240104533002-97;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1191436&numSequencia=716162&numVersao=1,,,,,,
47.509.120/0001-82;BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;2024-02-01;1;19640;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-03-11;AP - Apresentação;;019640IPE010220240104536202-96;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1205759&numSequencia=730485&numVersao=1,,,,,,
47.509.120/0001-82;BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;2024-03-01;1;19640;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-04-09;AP - Apresentação;;019640IPE010320240104539103-06;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1219808&numSequencia=744534&numVersao=1,,,,,,
47.509.120/0001-82;BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;2024-04-01;1;19640;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-05-10;AP - Apresentação;;019640IPE010420240104542202-68;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1236466&numSequencia=761192&numVersao=1,,,,,,
47.509.120/0001-82;BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;2024-05-01;1;19640;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-06-10;AP - Apresentação;;019640IPE010520240104545303-26;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1248255&numSequencia=772981&numVersao=1,,,,,,
47.509.120/0001-82;BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;2024-06-01;1;19640;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-07-10;AP - Apresentação;;019640IPE010620240104548303-12;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1258446&numSequencia=783172&numVersao=1,,,,,,
47.509.120/0001-82;BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;2024-07-01;1;19640;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-08-12;AP - Apresentação;;019640IPE010720240104551607-69;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1270327&numSequencia=795053&numVersao=1,,,,,,
47.509.120/0001-82;BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;2024-08-01;1;19640;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-10;AP - Apresentação;;019640IPE010820240104554507-18;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1280579&numSequencia=805305&numVersao=1,,,,,,
47.509.120/0001-82;BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;2024-09-01;1;19640;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-10-10;AP - Apresentação;;019640IPE010920240104557502-43;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1290405&numSequencia=815131&numVersao=1,,,,,,
47.586.663/0001-01;NOVA SOCIEDADE DE NAVEGAÇÃO S.A.;2024-01-01;1;27081;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-02-07;AP - Apresentação;;027081IPE010120240104532906-49;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1190618&numSequencia=715344&numVersao=1,,,,,,
47.586.663/0001-01;NOVA SOCIEDADE DE NAVEGAÇÃO S.A.;2024-02-01;1;27081;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-03-08;AP - Apresentação;;027081IPE010220240104535901-69;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1204968&numSequencia=729694&numVersao=1,,,,,,
47.586.663/0001-01;NOVA SOCIEDADE DE NAVEGAÇÃO S.A.;2024-03-01;1;27081;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-04-05;AP - Apresentação;;027081IPE010320240104538702-78;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1218675&numSequencia=743401&numVersao=1,,,,,,
